time_stamp,program_name,J 1,J 2,J 3,J 4,J 5,J 6,Reg [   4],Reg [   8],Reg [  14],Reg [ 107],Reg [  61],Reg [  62],DO [1]
      6488,HOME_CZ_DIRTY_HOME_COOK,  97.188,  -7.151,   6.165,  -9.756,  34.446,  12.705,  12,  26,   0, 100,   0,   0,ON
      6496,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.147,   6.168,  -9.756,  34.443,  12.705,  12,  26,   0, 100,   0,   0,ON
      6504,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.170,  -9.756,  34.441,  12.705,  12,  26,   0, 100,   0,   0,ON
      6512,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,ON
      6520,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6528,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6536,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6544,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6552,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6560,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6568,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6576,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6592,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6600,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6608,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6616,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6624,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6632,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6640,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6648,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6656,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6664,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6672,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6680,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6688,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6696,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6704,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,   0, 100,   0,   0,OFF
      6720,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,  12, 100,   1,   0,OFF
      6728,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.171,  -9.756,  34.440,  12.705,  12,  26,  12, 100,   1,   0,OFF
      6736,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.144,   6.170,  -9.756,  34.441,  12.705,  12,  26,  12, 100,   1,   0,OFF
      6744,HOME_CZ_DIRTY_HOME_COOK,  97.187,  -7.143,   6.169,  -9.754,  34.445,  12.703,  12,  26,  12, 100,   1,   0,OFF
      6752,HOME_CZ_DIRTY_HOME_COOK,  97.186,  -7.141,   6.165,  -9.750,  34.455,  12.699,  12,  26,  12, 100,   1,   0,OFF
      6760,HOME_CZ_DIRTY_HOME_COOK,  97.186,  -7.137,   6.158,  -9.742,  34.476,  12.691,  12,  26,  12, 100,   1,   0,OFF
      6768,HOME_CZ_DIRTY_HOME_COOK,  97.184,  -7.131,   6.147,  -9.728,  34.510,  12.678,  12,  26,  12, 100,   1,   0,OFF
      6776,HOME_CZ_DIRTY_HOME_COOK,  97.182,  -7.122,   6.129,  -9.708,  34.561,  12.658,  12,  26,  12, 100,   1,   0,OFF
      6784,HOME_CZ_DIRTY_HOME_COOK,  97.180,  -7.109,   6.105,  -9.680,  34.633,  12.631,  12,  26,  12, 100,   1,   0,OFF
      6792,HOME_CZ_DIRTY_HOME_COOK,  97.177,  -7.092,   6.073,  -9.643,  34.727,  12.596,  12,  26,  12, 100,   1,   0,OFF
      6800,HOME_CZ_DIRTY_HOME_COOK,  97.172,  -7.070,   6.031,  -9.596,  34.849,  12.550,  12,  26,  12, 100,   1,   0,OFF
      6808,HOME_CZ_DIRTY_HOME_COOK,  97.167,  -7.043,   5.979,  -9.537,  35.000,  12.494,  12,  26,  12, 100,   1,   0,OFF
      6816,HOME_CZ_DIRTY_HOME_COOK,  97.160,  -7.009,   5.917,  -9.467,  35.183,  12.426,  12,  26,  12, 100,   1,   0,OFF
      6824,HOME_CZ_DIRTY_HOME_COOK,  97.153,  -6.970,   5.845,  -9.386,  35.395,  12.349,  12,  26,  12, 100,   1,   0,OFF
      6832,HOME_CZ_DIRTY_HOME_COOK,  97.144,  -6.926,   5.766,  -9.298,  35.629,  12.264,  12,  26,  12, 100,   1,   0,OFF
      6848,HOME_CZ_DIRTY_HOME_COOK,  97.126,  -6.829,   5.593,  -9.111,  36.140,  12.084,  12,  26,  12, 100,   1,   0,OFF
      6856,HOME_CZ_DIRTY_HOME_COOK,  97.116,  -6.778,   5.504,  -9.016,  36.403,  11.993,  12,  26,  12, 100,   1,   0,OFF
      6864,HOME_CZ_DIRTY_HOME_COOK,  97.107,  -6.728,   5.417,  -8.924,  36.662,  11.905,  12,  26,  12, 100,   1,   0,OFF
      6872,HOME_CZ_DIRTY_HOME_COOK,  97.098,  -6.679,   5.334,  -8.837,  36.910,  11.821,  12,  26,  12, 100,   1,   0,OFF
      6880,HOME_CZ_DIRTY_HOME_COOK,  97.089,  -6.633,   5.256,  -8.757,  37.142,  11.745,  12,  26,  12, 100,   1,   0,OFF
      6888,HOME_CZ_DIRTY_HOME_COOK,  97.082,  -6.591,   5.187,  -8.686,  37.349,  11.676,  12,  26,  12, 100,   1,   0,OFF
      6896,HOME_CZ_DIRTY_HOME_COOK,  97.075,  -6.555,   5.127,  -8.626,  37.528,  11.619,  12,  26,  12, 100,   1,   0,OFF
      6904,HOME_CZ_DIRTY_HOME_COOK,  97.070,  -6.525,   5.078,  -8.576,  37.676,  11.571,  12,  26,  12, 100,   1,   0,OFF
      6912,HOME_CZ_DIRTY_HOME_COOK,  97.065,  -6.501,   5.038,  -8.537,  37.794,  11.533,  12,  26,  12, 100,   1,   0,OFF
      6920,HOME_CZ_DIRTY_HOME_COOK,  97.062,  -6.482,   5.008,  -8.506,  37.886,  11.504,  12,  26,  12, 100,   1,   0,OFF
      6928,HOME_CZ_DIRTY_HOME_COOK,  97.060,  -6.468,   4.986,  -8.483,  37.954,  11.483,  12,  26,  12, 100,   1,   0,OFF
      6936,HOME_CZ_DIRTY_HOME_COOK,  97.058,  -6.459,   4.971,  -8.468,  38.002,  11.468,  12,  26,  12, 100,   1,   0,OFF
      6944,HOME_CZ_DIRTY_HOME_COOK,  97.057,  -6.454,   4.963,  -8.458,  38.032,  11.459,  12,  26,  12, 100,   1,   0,OFF
      6952,HOME_CZ_DIRTY_HOME_COOK,  97.057,  -6.452,   4.962,  -8.453,  38.047,  11.454,  12,  26,  12, 100,   1,   0,OFF
      6960,HOME_CZ_DIRTY_HOME_COOK,  97.057,  -6.455,   4.967,  -8.452,  38.050,  11.454,  12,  26,  12, 100,   1,   0,OFF
      6976,HOME_CZ_DIRTY_HOME_COOK,  97.060,  -6.468,   4.992,  -8.458,  38.029,  11.463,  12,  26,  12, 100,   1,   0,OFF
      6984,HOME_CZ_DIRTY_HOME_COOK,  97.061,  -6.478,   5.011,  -8.464,  38.011,  11.471,  12,  26,  12, 100,   1,   0,OFF
      6992,HOME_CZ_DIRTY_HOME_COOK,  97.064,  -6.490,   5.034,  -8.471,  37.988,  11.480,  12,  26,  12, 100,   1,   0,OFF
      7000,HOME_CZ_DIRTY_HOME_COOK,  97.067,  -6.506,   5.062,  -8.480,  37.960,  11.491,  12,  26,  12, 100,   1,   0,OFF
      7008,HOME_CZ_DIRTY_HOME_COOK,  97.070,  -6.524,   5.096,  -8.490,  37.927,  11.505,  12,  26,  12, 100,   1,   0,OFF
      7016,HOME_CZ_DIRTY_HOME_COOK,  97.074,  -6.545,   5.136,  -8.502,  37.888,  11.521,  12,  26,  12, 100,   1,   0,OFF
      7024,HOME_CZ_DIRTY_HOME_COOK,  97.079,  -6.570,   5.182,  -8.516,  37.843,  11.539,  12,  26,  12, 100,   1,   0,OFF
      7032,HOME_CZ_DIRTY_HOME_COOK,  97.084,  -6.598,   5.235,  -8.533,  37.792,  11.561,  12,  26,  12, 100,   1,   0,OFF
      7040,HOME_CZ_DIRTY_HOME_COOK,  97.090,  -6.630,   5.296,  -8.551,  37.733,  11.585,  12,  26,  12, 100,   1,   0,OFF
      7048,HOME_CZ_DIRTY_HOME_COOK,  97.097,  -6.666,   5.364,  -8.572,  37.667,  11.613,  12,  26,  12, 100,   1,   0,OFF
      7056,HOME_CZ_DIRTY_HOME_COOK,  97.104,  -6.706,   5.440,  -8.596,  37.593,  11.643,  12,  26,  12, 100,   1,   0,OFF
      7064,HOME_CZ_DIRTY_HOME_COOK,  97.113,  -6.751,   5.524,  -8.623,  37.511,  11.678,  12,  26,  12, 100,   1,   0,OFF
      7072,HOME_CZ_DIRTY_HOME_COOK,  97.122,  -6.799,   5.617,  -8.652,  37.420,  11.716,  12,  26,  12, 100,   1,   0,OFF
      7080,HOME_CZ_DIRTY_HOME_COOK,  97.132,  -6.852,   5.718,  -8.684,  37.322,  11.757,  12,  26,  12, 100,   1,   0,OFF
      7088,HOME_CZ_DIRTY_HOME_COOK,  97.143,  -6.909,   5.827,  -8.719,  37.216,  11.803,  12,  26,  12, 100,   1,   0,OFF
      7104,HOME_CZ_DIRTY_HOME_COOK,  97.168,  -7.035,   6.070,  -8.797,  36.979,  11.904,  12,  26,  12, 100,   1,   0,OFF
      7112,HOME_CZ_DIRTY_HOME_COOK,  97.182,  -7.104,   6.204,  -8.841,  36.849,  11.961,  12,  26,  12, 100,   1,   0,OFF
      7120,HOME_CZ_DIRTY_HOME_COOK,  97.196,  -7.177,   6.346,  -8.888,  36.710,  12.021,  12,  26,  12, 100,   1,   0,OFF
      7128,HOME_CZ_DIRTY_HOME_COOK,  97.212,  -7.253,   6.497,  -8.938,  36.564,  12.085,  12,  26,  12, 100,   1,   0,OFF
      7136,HOME_CZ_DIRTY_HOME_COOK,  97.228,  -7.333,   6.655,  -8.991,  36.410,  12.154,  12,  26,  12, 100,   1,   0,OFF
      7144,HOME_CZ_DIRTY_HOME_COOK,  97.245,  -7.417,   6.821,  -9.047,  36.249,  12.226,  12,  26,  12, 100,   1,   0,OFF
      7152,HOME_CZ_DIRTY_HOME_COOK,  97.263,  -7.504,   6.996,  -9.107,  36.079,  12.303,  12,  26,  12, 100,   1,   0,OFF
      7160,HOME_CZ_DIRTY_HOME_COOK,  97.282,  -7.594,   7.178,  -9.170,  35.902,  12.384,  12,  26,  12, 100,   1,   0,OFF
      7168,HOME_CZ_DIRTY_HOME_COOK,  97.302,  -7.688,   7.369,  -9.237,  35.717,  12.469,  12,  26,  12, 100,   1,   0,OFF
      7176,HOME_CZ_DIRTY_HOME_COOK,  97.323,  -7.785,   7.567,  -9.307,  35.525,  12.559,  12,  26,  12, 100,   1,   0,OFF
      7184,HOME_CZ_DIRTY_HOME_COOK,  97.345,  -7.885,   7.774,  -9.381,  35.324,  12.654,  12,  26,  12, 100,   1,   0,OFF
      7192,HOME_CZ_DIRTY_HOME_COOK,  97.367,  -7.988,   7.988,  -9.459,  35.117,  12.753,  12,  26,  12, 100,   1,   0,OFF
      7200,HOME_CZ_DIRTY_HOME_COOK,  97.391,  -8.094,   8.211,  -9.541,  34.901,  12.857,  12,  26,  12, 100,   1,   0,OFF
      7208,HOME_CZ_DIRTY_HOME_COOK,  97.416,  -8.203,   8.441,  -9.628,  34.678,  12.967,  12,  26,  12, 100,   1,   0,OFF
      7216,HOME_CZ_DIRTY_HOME_COOK,  97.441,  -8.314,   8.679,  -9.718,  34.447,  13.081,  12,  26,  12, 100,   1,   0,OFF
      7232,HOME_CZ_DIRTY_HOME_COOK,  97.495,  -8.544,   9.178,  -9.913,  33.965,  13.326,  12,  26,  12, 100,   1,   0,OFF
      7240,HOME_CZ_DIRTY_HOME_COOK,  97.524,  -8.661,   9.437, -10.016,  33.715,  13.456,  12,  26,  12, 100,   1,   0,OFF
      7248,HOME_CZ_DIRTY_HOME_COOK,  97.553,  -8.779,   9.701, -10.123,  33.460,  13.591,  12,  26,  12, 100,   1,   0,OFF
      7256,HOME_CZ_DIRTY_HOME_COOK,  97.583,  -8.898,   9.970, -10.234,  33.201,  13.730,  12,  26,  12, 100,   1,   0,OFF
      7264,HOME_CZ_DIRTY_HOME_COOK,  97.613,  -9.017,  10.242, -10.349,  32.938,  13.873,  12,  26,  12, 100,   1,   0,OFF
      7272,HOME_CZ_DIRTY_HOME_COOK,  97.644,  -9.136,  10.516, -10.466,  32.674,  14.019,  12,  26,  12, 100,   1,   0,OFF
      7280,HOME_CZ_DIRTY_HOME_COOK,  97.675,  -9.255,  10.793, -10.587,  32.408,  14.170,  12,  26,  12, 100,   1,   0,OFF
      7288,HOME_CZ_DIRTY_HOME_COOK,  97.707,  -9.372,  11.070, -10.711,  32.141,  14.323,  12,  26,  12, 100,   1,   0,OFF
      7296,HOME_CZ_DIRTY_HOME_COOK,  97.739,  -9.490,  11.347, -10.837,  31.873,  14.479,  12,  26,  12, 100,   1,   0,OFF
      7304,HOME_CZ_DIRTY_HOME_COOK,  97.772,  -9.610,  11.623, -10.968,  31.606,  14.640,  12,  26,  12, 100,   1,   0,OFF
      7312,HOME_CZ_DIRTY_HOME_COOK,  97.806,  -9.734,  11.897, -11.102,  31.339,  14.805,  12,  26,  12, 100,   1,   0,OFF
      7320,HOME_CZ_DIRTY_HOME_COOK,  97.841,  -9.863,  12.167, -11.241,  31.073,  14.975,  12,  26,  12, 100,   1,   0,OFF
      7328,HOME_CZ_DIRTY_HOME_COOK,  97.878, -10.000,  12.432, -11.385,  30.808,  15.150,  12,  26,  12, 100,   1,   0,OFF
      7336,HOME_CZ_DIRTY_HOME_COOK,  97.917, -10.145,  12.692, -11.535,  30.545,  15.332,  12,  26,  12, 100,   1,   0,OFF
      7344,HOME_CZ_DIRTY_HOME_COOK,  97.958, -10.301,  12.945, -11.692,  30.283,  15.520,  12,  26,  12, 100,   1,   0,OFF
      7360,HOME_CZ_DIRTY_HOME_COOK,  98.048, -10.652,  13.427, -12.027,  29.765,  15.920,  12,  26,  12, 100,   1,   0,OFF
      7368,HOME_CZ_DIRTY_HOME_COOK,  98.097, -10.850,  13.655, -12.207,  29.509,  16.134,  12,  26,  12, 100,   1,   0,OFF
      7376,HOME_CZ_DIRTY_HOME_COOK,  98.150, -11.066,  13.872, -12.397,  29.256,  16.358,  12,  26,  12, 100,   1,   0,OFF
      7384,HOME_CZ_DIRTY_HOME_COOK,  98.207, -11.300,  14.079, -12.597,  29.005,  16.593,  12,  26,  12, 100,   1,   0,OFF
      7392,HOME_CZ_DIRTY_HOME_COOK,  98.269, -11.556,  14.276, -12.810,  28.755,  16.842,  12,  26,  12, 100,   1,   0,OFF
      7400,HOME_CZ_DIRTY_HOME_COOK,  98.336, -11.835,  14.462, -13.037,  28.506,  17.106,  12,  26,  12, 100,   1,   0,OFF
      7408,HOME_CZ_DIRTY_HOME_COOK,  98.408, -12.139,  14.639, -13.280,  28.257,  17.387,  12,  26,  12, 100,   1,   0,OFF
      7416,HOME_CZ_DIRTY_HOME_COOK,  98.486, -12.470,  14.806, -13.542,  28.007,  17.688,  12,  26,  12, 100,   1,   0,OFF
      7424,HOME_CZ_DIRTY_HOME_COOK,  98.572, -12.830,  14.964, -13.823,  27.755,  18.011,  12,  26,  12, 100,   1,   0,OFF
      7432,HOME_CZ_DIRTY_HOME_COOK,  98.665, -13.220,  15.113, -14.127,  27.501,  18.359,  12,  26,  12, 100,   1,   0,OFF
      7440,HOME_CZ_DIRTY_HOME_COOK,  98.766, -13.640,  15.254, -14.456,  27.244,  18.734,  12,  26,  12, 100,   1,   0,OFF
      7448,HOME_CZ_DIRTY_HOME_COOK,  98.876, -14.092,  15.387, -14.812,  26.984,  19.139,  12,  26,  12, 100,   1,   0,OFF
      7456,HOME_CZ_DIRTY_HOME_COOK,  98.995, -14.573,  15.514, -15.198,  26.719,  19.576,  12,  26,  12, 100,   1,   0,OFF
      7464,HOME_CZ_DIRTY_HOME_COOK,  99.124, -15.086,  15.635, -15.616,  26.451,  20.049,  12,  26,  12, 100,   1,   0,OFF
      7472,HOME_CZ_DIRTY_HOME_COOK,  99.264, -15.628,  15.752, -16.068,  26.178,  20.560,  12,  26,  12, 100,   1,   0,OFF
      7488,HOME_CZ_DIRTY_HOME_COOK,  99.577, -16.802,  15.975, -17.093,  25.617,  21.713,  12,  26,  12, 100,   1,   0,OFF
      7496,HOME_CZ_DIRTY_HOME_COOK,  99.753, -17.432,  16.083, -17.672,  25.329,  22.363,  12,  26,  12, 100,   1,   0,OFF
      7504,HOME_CZ_DIRTY_HOME_COOK,  99.942, -18.089,  16.191, -18.300,  25.037,  23.066,  12,  26,  12, 100,   1,   0,OFF
      7512,HOME_CZ_DIRTY_HOME_COOK, 100.145, -18.771,  16.300, -18.980,  24.740,  23.827,  12,  26,  12, 100,   1,   0,OFF
      7520,HOME_CZ_DIRTY_HOME_COOK, 100.363, -19.475,  16.409, -19.715,  24.441,  24.649,  12,  26,  12, 100,   1,   0,OFF
      7528,HOME_CZ_DIRTY_HOME_COOK, 100.596, -20.200,  16.521, -20.511,  24.139,  25.536,  12,  26,  12, 100,   1,   0,OFF
      7536,HOME_CZ_DIRTY_HOME_COOK, 100.846, -20.944,  16.637, -21.370,  23.837,  26.494,  12,  26,  12, 100,   1,   0,OFF
      7544,HOME_CZ_DIRTY_HOME_COOK, 101.112, -21.705,  16.755, -22.298,  23.536,  27.526,  12,  26,  12, 100,   1,   0,OFF
      7552,HOME_CZ_DIRTY_HOME_COOK, 101.397, -22.481,  16.879, -23.298,  23.237,  28.638,  12,  26,  12, 100,   1,   0,OFF
      7560,HOME_CZ_DIRTY_HOME_COOK, 101.700, -23.270,  17.007, -24.373,  22.942,  29.834,  12,  26,  12, 100,   1,   0,OFF
      7568,HOME_CZ_DIRTY_HOME_COOK, 102.023, -24.067,  17.141, -25.527,  22.655,  31.115,  12,  26,  12, 100,   1,   0,OFF
      7576,HOME_CZ_DIRTY_HOME_COOK, 102.365, -24.869,  17.282, -26.760,  22.379,  32.484,  12,  26,  12, 100,   1,   0,OFF
      7584,HOME_CZ_DIRTY_HOME_COOK, 102.727, -25.674,  17.428, -28.073,  22.116,  33.941,  12,  26,  12, 100,   1,   0,OFF
      7592,HOME_CZ_DIRTY_HOME_COOK, 103.109, -26.478,  17.579, -29.462,  21.870,  35.481,  12,  26,  12, 100,   1,   0,OFF
      7600,HOME_CZ_DIRTY_HOME_COOK, 103.507, -27.281,  17.732, -30.924,  21.646,  37.098,  12,  26,  12, 100,   1,   0,OFF
      7616,HOME_CZ_DIRTY_HOME_COOK, 104.351, -28.874,  18.030, -34.031,  21.279,  40.524,  12,  26,  12, 100,   1,   0,OFF
      7624,HOME_CZ_DIRTY_HOME_COOK, 104.791, -29.662,  18.169, -35.657,  21.145,  42.308,  12,  26,  12, 100,   1,   0,OFF
      7632,HOME_CZ_DIRTY_HOME_COOK, 105.241, -30.442,  18.298, -37.312,  21.049,  44.118,  12,  26,  12, 100,   1,   0,OFF
      7640,HOME_CZ_DIRTY_HOME_COOK, 105.697, -31.212,  18.413, -38.982,  20.992,  45.935,  12,  26,  12, 100,   1,   0,OFF
      7648,HOME_CZ_DIRTY_HOME_COOK, 106.157, -31.974,  18.510, -40.652,  20.978,  47.744,  12,  26,  12, 100,   1,   0,OFF
      7656,HOME_CZ_DIRTY_HOME_COOK, 106.617, -32.726,  18.586, -42.306,  21.008,  49.524,  12,  26,  12, 100,   1,   0,OFF
      7664,HOME_CZ_DIRTY_HOME_COOK, 107.075, -33.469,  18.638, -43.927,  21.082,  51.257,  12,  26,  12, 100,   1,   0,OFF
      7672,HOME_CZ_DIRTY_HOME_COOK, 107.527, -34.204,  18.663, -45.498,  21.201,  52.924,  12,  26,  12, 100,   1,   0,OFF
      7680,HOME_CZ_DIRTY_HOME_COOK, 107.969, -34.930,  18.657, -47.003,  21.364,  54.504,  12,  26,  12, 100,   1,   0,OFF
      7688,HOME_CZ_DIRTY_HOME_COOK, 108.396, -35.649,  18.617, -48.426,  21.569,  55.976,  12,  26,  12, 100,   1,   0,OFF
      7696,HOME_CZ_DIRTY_HOME_COOK, 108.803, -36.360,  18.540, -49.749,  21.813,  57.323,  12,  26,  12, 100,   1,   0,OFF
      7704,HOME_CZ_DIRTY_HOME_COOK, 109.184, -37.063,  18.422, -50.961,  22.094,  58.526,  12,  26,  12, 100,   1,   0,OFF
      7712,HOME_CZ_DIRTY_HOME_COOK, 109.535, -37.762,  18.261, -52.052,  22.407,  59.573,  26,  26,  12, 100,   1,   0,OFF
      7720,HOME_CZ_DIRTY_HOME_COOK, 109.851, -38.458,  18.053, -53.014,  22.749,  60.453,  26,  26,  12, 100,   1,   0,OFF
      7728,HOME_CZ_DIRTY_HOME_COOK, 110.128, -39.152,  17.797, -53.842,  23.116,  61.158,  26,  26,  12, 100,   1,   0,OFF
      7744,HOME_CZ_DIRTY_HOME_COOK, 110.552, -40.524,  17.132, -55.091,  23.901,  62.034,  26,  26,  12, 100,   1,   0,OFF
      7752,HOME_CZ_DIRTY_HOME_COOK, 110.696, -41.196,  16.718, -55.515,  24.308,  62.205,  26,  26,  12, 100,   1,   0,OFF
      7760,HOME_CZ_DIRTY_HOME_COOK, 110.791, -41.855,  16.248, -55.807,  24.718,  62.202,  26,  26,  12, 100,   1,   0,OFF
      7768,HOME_CZ_DIRTY_HOME_COOK, 110.839, -42.497,  15.722, -55.978,  25.126,  62.036,  26,  26,  12, 100,   1,   0,OFF
      7776,HOME_CZ_DIRTY_HOME_COOK, 110.842, -43.118,  15.140, -56.037,  25.528,  61.719,  26,  26,  12, 100,   1,   0,OFF
      7784,HOME_CZ_DIRTY_HOME_COOK, 110.804, -43.716,  14.505, -55.994,  25.921,  61.266,  26,  26,  12, 100,   1,   0,OFF
      7792,HOME_CZ_DIRTY_HOME_COOK, 110.728, -44.286,  13.816, -55.860,  26.303,  60.689,  26,  26,  12, 100,   1,   0,OFF
      7800,HOME_CZ_DIRTY_HOME_COOK, 110.617, -44.824,  13.075, -55.644,  26.670,  60.002,  26,  26,  12, 100,   1,   0,OFF
      7808,HOME_CZ_DIRTY_HOME_COOK, 110.477, -45.327,  12.283, -55.358,  27.022,  59.221,  26,  26,  12, 100,   1,   0,OFF
      7816,HOME_CZ_DIRTY_HOME_COOK, 110.311, -45.792,  11.442, -55.009,  27.356,  58.357,  26,  26,  12, 100,   1,   0,OFF
      7824,HOME_CZ_DIRTY_HOME_COOK, 110.125, -46.214,  10.552, -54.609,  27.674,  57.425,  26,  26,  12, 100,   1,   0,OFF
      7832,HOME_CZ_DIRTY_HOME_COOK, 109.924, -46.590,   9.615, -54.166,  27.973,  56.438,  26,  26,  12, 100,   1,   0,OFF
      7840,HOME_CZ_DIRTY_HOME_COOK, 109.715, -46.915,   8.633, -53.690,  28.254,  55.411,  26,  26,  12, 100,   1,   0,OFF
      7848,HOME_CZ_DIRTY_HOME_COOK, 109.502, -47.187,   7.607, -53.188,  28.517,  54.356,  26,  26,  12, 100,   1,   0,OFF
      7856,HOME_CZ_DIRTY_HOME_COOK, 109.291, -47.401,   6.537, -52.671,  28.762,  53.286,  26,  26,  12, 100,   1,   0,OFF
      7872,HOME_CZ_DIRTY_HOME_COOK, 108.903, -47.642,   4.272, -51.622,  29.203,  51.158,  26,  26,  12, 100,   1,   0,OFF
      7880,HOME_CZ_DIRTY_HOME_COOK, 108.736, -47.662,   3.078, -51.105,  29.400,  50.122,  26,  26,  12, 100,   1,   0,OFF
      7888,HOME_CZ_DIRTY_HOME_COOK, 108.595, -47.614,   1.841, -50.603,  29.585,  49.115,  26,  26,  12, 100,   1,   0,OFF
      7896,HOME_CZ_DIRTY_HOME_COOK, 108.483, -47.496,    .564, -50.120,  29.757,  48.150,  26,  26,  12, 100,   1,   0,OFF
      7904,HOME_CZ_DIRTY_HOME_COOK, 108.403, -47.311,   -.748, -49.664,  29.919,  47.233,  26,  26,  12, 100,   1,   0,OFF
      7912,HOME_CZ_DIRTY_HOME_COOK, 108.357, -47.061,  -2.095, -49.237,  30.072,  46.368,  26,  26,  12, 100,   1,   0,OFF
      7920,HOME_CZ_DIRTY_HOME_COOK, 108.344, -46.749,  -3.471, -48.837,  30.216,  45.554,  26,  26,  12, 100,   1,   0,OFF
      7928,HOME_CZ_DIRTY_HOME_COOK, 108.360, -46.381,  -4.876, -48.462,  30.352,  44.786,  26,  26,  12, 100,   1,   0,OFF
      7936,HOME_CZ_DIRTY_HOME_COOK, 108.405, -45.959,  -6.307, -48.112,  30.481,  44.062,  26,  26,  12, 100,   1,   0,OFF
      7944,HOME_CZ_DIRTY_HOME_COOK, 108.474, -45.490,  -7.759, -47.784,  30.602,  43.379,  26,  26,  12, 100,   1,   0,OFF
      7952,HOME_CZ_DIRTY_HOME_COOK, 108.567, -44.978,  -9.226, -47.478,  30.717,  42.736,  26,  26,  12, 100,   1,   0,OFF
      7960,HOME_CZ_DIRTY_HOME_COOK, 108.680, -44.430, -10.702, -47.192,  30.825,  42.131,  26,  26,  12, 100,   1,   0,OFF
      7968,HOME_CZ_DIRTY_HOME_COOK, 108.811, -43.851, -12.183, -46.925,  30.926,  41.561,  26,  26,  12, 100,   1,   0,OFF
      7976,HOME_CZ_DIRTY_HOME_COOK, 108.958, -43.246, -13.662, -46.676,  31.023,  41.023,  26,  26,  12, 100,   1,   0,OFF
